nohup: ignoring input
Parameter Count: 5257536
Training with 4848 image pairs
[ 20900,  0.0003331]     0.9834,     0.9993,     1.0000,     0.2212, 
[ 21000,  0.0003327]     0.9801,     0.9990,     0.9999,     0.2329, 
[ 21100,  0.0003323]     0.9815,     0.9993,     1.0000,     0.2271, 
[ 21200,  0.0003319]     0.9835,     0.9993,     1.0000,     0.2248, 
[ 21300,  0.0003315]     0.9838,     0.9995,     1.0000,     0.2233, 
[ 21400,  0.0003310]     0.9815,     0.9993,     1.0000,     0.2280, 
[ 21500,  0.0003306]     0.9792,     0.9991,     0.9999,     0.2427, 
[ 21600,  0.0003302]     0.9807,     0.9991,     0.9999,     0.2271, 
[ 21700,  0.0003298]     0.9816,     0.9994,     1.0000,     0.2288, 
[ 21800,  0.0003294]     0.9824,     0.9993,     1.0000,     0.2264, 
[ 21900,  0.0003289]     0.9823,     0.9994,     1.0000,     0.2332, 
[ 22000,  0.0003285]     0.9836,     0.9994,     1.0000,     0.2200, 
[ 22100,  0.0003281]     0.9817,     0.9992,     1.0000,     0.2234, 
[ 22200,  0.0003277]     0.9822,     0.9993,     1.0000,     0.2227, 
[ 22300,  0.0003273]     0.9822,     0.9994,     1.0000,     0.2328, 
[ 22400,  0.0003268]     0.9827,     0.9994,     1.0000,     0.2364, 
[ 22500,  0.0003264]     0.9818,     0.9994,     1.0000,     0.2245, 
[ 22600,  0.0003260]     0.9822,     0.9992,     0.9999,     0.2245, 
[ 22700,  0.0003256]     0.9834,     0.9993,     1.0000,     0.2204, 
[ 22800,  0.0003251]     0.9822,     0.9993,     1.0000,     0.2197, 
[ 22900,  0.0003247]     0.9809,     0.9993,     1.0000,     0.2309, 
[ 23000,  0.0003243]     0.9850,     0.9995,     1.0000,     0.2124, 
[ 23100,  0.0003239]     0.9825,     0.9993,     1.0000,     0.2239, 
[ 23200,  0.0003235]     0.9843,     0.9994,     1.0000,     0.2133, 
[ 23300,  0.0003230]     0.9815,     0.9992,     1.0000,     0.2256, 
[ 23400,  0.0003226]     0.9801,     0.9991,     1.0000,     0.2402, 
[ 23500,  0.0003222]     0.9815,     0.9994,     1.0000,     0.2366, 
[ 23600,  0.0003218]     0.9852,     0.9994,     1.0000,     0.2118, 
[ 23700,  0.0003214]     0.9843,     0.9993,     1.0000,     0.2132, 
[ 23800,  0.0003209]     0.9838,     0.9994,     1.0000,     0.2208, 
[ 23900,  0.0003205]     0.9834,     0.9992,     0.9998,     0.2209, 
[ 24000,  0.0003201]     0.9826,     0.9994,     1.0000,     0.2262, 
[ 24100,  0.0003197]     0.9822,     0.9993,     0.9999,     0.2280, 
[ 24200,  0.0003193]     0.9828,     0.9992,     1.0000,     0.2200, 
[ 24300,  0.0003188]     0.9832,     0.9992,     1.0000,     0.2241, 
[ 24400,  0.0003184]     0.9838,     0.9993,     1.0000,     0.2164, 
[ 24500,  0.0003180]     0.9830,     0.9993,     1.0000,     0.2170, 
[ 24600,  0.0003176]     0.9838,     0.9994,     1.0000,     0.2188, 
[ 24700,  0.0003172]     0.9845,     0.9993,     1.0000,     0.2142, 
[ 24800,  0.0003167]     0.9840,     0.9992,     1.0000,     0.2186, 
[ 24900,  0.0003163]     0.9840,     0.9993,     1.0000,     0.2118, 
[ 25000,  0.0003159]     0.9830,     0.9992,     1.0000,     0.2217, 
Testring with 1212 image pairs
Validation simulations: 0.213850, 0.057883
[ 25100,  0.0003155]     0.9841,     0.9993,     1.0000,     0.2182, 
[ 25200,  0.0003151]     0.9824,     0.9992,     0.9999,     0.2242, 
[ 25300,  0.0003146]     0.9836,     0.9996,     1.0000,     0.2323, 
[ 25400,  0.0003142]     0.9848,     0.9994,     1.0000,     0.2082, 
[ 25500,  0.0003138]     0.9839,     0.9993,     1.0000,     0.2167, 
[ 25600,  0.0003134]     0.9849,     0.9993,     1.0000,     0.2117, 
[ 25700,  0.0003130]     0.9846,     0.9994,     1.0000,     0.2120, 
[ 25800,  0.0003125]     0.9822,     0.9993,     1.0000,     0.2244, 
[ 25900,  0.0003121]     0.9836,     0.9992,     1.0000,     0.2165, 
[ 26000,  0.0003117]     0.9851,     0.9994,     0.9999,     0.2094, 
[ 26100,  0.0003113]     0.9836,     0.9990,     1.0000,     0.2196, 
[ 26200,  0.0003108]     0.9854,     0.9994,     1.0000,     0.2109, 
[ 26300,  0.0003104]     0.9847,     0.9994,     1.0000,     0.2094, 
[ 26400,  0.0003100]     0.9842,     0.9994,     1.0000,     0.2139, 
[ 26500,  0.0003096]     0.9854,     0.9994,     1.0000,     0.2001, 
[ 26600,  0.0003092]     0.9836,     0.9993,     1.0000,     0.2182, 
[ 26700,  0.0003087]     0.9831,     0.9991,     0.9999,     0.2208, 
[ 26800,  0.0003083]     0.9845,     0.9994,     1.0000,     0.2128, 
[ 26900,  0.0003079]     0.9841,     0.9994,     1.0000,     0.2130, 
[ 27000,  0.0003075]     0.9852,     0.9994,     1.0000,     0.2088, 
[ 27100,  0.0003071]     0.9853,     0.9994,     1.0000,     0.2082, 
[ 27200,  0.0003066]     0.9863,     0.9995,     1.0000,     0.2018, 
[ 27300,  0.0003062]     0.9850,     0.9994,     1.0000,     0.2047, 
[ 27400,  0.0003058]     0.9851,     0.9994,     1.0000,     0.2093, 
[ 27500,  0.0003054]     0.9845,     0.9993,     1.0000,     0.2081, 
[ 27600,  0.0003050]     0.9842,     0.9993,     1.0000,     0.2087, 
[ 27700,  0.0003045]     0.9851,     0.9994,     1.0000,     0.2094, 
[ 27800,  0.0003041]     0.9851,     0.9995,     1.0000,     0.2144, 
[ 27900,  0.0003037]     0.9845,     0.9994,     1.0000,     0.2114, 
[ 28000,  0.0003033]     0.9854,     0.9993,     1.0000,     0.2040, 
[ 28100,  0.0003029]     0.9843,     0.9994,     1.0000,     0.2101, 
[ 28200,  0.0003024]     0.9860,     0.9995,     1.0000,     0.2169, 
[ 28300,  0.0003020]     0.9851,     0.9994,     1.0000,     0.2016, 
[ 28400,  0.0003016]     0.9850,     0.9994,     1.0000,     0.2089, 
[ 28500,  0.0003012]     0.9847,     0.9994,     1.0000,     0.2050, 
[ 28600,  0.0003008]     0.9847,     0.9995,     1.0000,     0.2107, 
[ 28700,  0.0003003]     0.9854,     0.9994,     1.0000,     0.2047, 
[ 28800,  0.0002999]     0.9845,     0.9994,     1.0000,     0.2159, 
[ 28900,  0.0002995]     0.9850,     0.9994,     1.0000,     0.2055, 
[ 29000,  0.0002991]     0.9854,     0.9993,     0.9999,     0.2090, 
[ 29100,  0.0002986]     0.9855,     0.9994,     1.0000,     0.2066, 
[ 29200,  0.0002982]     0.9864,     0.9995,     1.0000,     0.1994, 
[ 29300,  0.0002978]     0.9831,     0.9993,     1.0000,     0.2214, 
[ 29400,  0.0002974]     0.9855,     0.9994,     1.0000,     0.2150, 
[ 29500,  0.0002970]     0.9861,     0.9994,     1.0000,     0.2066, 
[ 29600,  0.0002965]     0.9866,     0.9995,     1.0000,     0.1991, 
[ 29700,  0.0002961]     0.9857,     0.9993,     1.0000,     0.2028, 
[ 29800,  0.0002957]     0.9849,     0.9993,     1.0000,     0.2056, 
[ 29900,  0.0002953]     0.9858,     0.9993,     1.0000,     0.1941, 
[ 30000,  0.0002949]     0.9864,     0.9993,     1.0000,     0.1947, 
Testring with 1212 image pairs
Validation simulations: 0.189690, 0.061295
[ 30100,  0.0002944]     0.9867,     0.9995,     1.0000,     0.1955, 
[ 30200,  0.0002940]     0.9852,     0.9993,     1.0000,     0.2031, 
[ 30300,  0.0002936]     0.9847,     0.9994,     1.0000,     0.2082, 
[ 30400,  0.0002932]     0.9871,     0.9996,     1.0000,     0.1955, 
[ 30500,  0.0002928]     0.9851,     0.9993,     1.0000,     0.2037, 
[ 30600,  0.0002923]     0.9860,     0.9995,     1.0000,     0.1950, 
[ 30700,  0.0002919]     0.9863,     0.9995,     1.0000,     0.1974, 
[ 30800,  0.0002915]     0.9873,     0.9995,     1.0000,     0.1940, 
[ 30900,  0.0002911]     0.9850,     0.9993,     1.0000,     0.2095, 
[ 31000,  0.0002907]     0.9849,     0.9993,     0.9999,     0.2043, 
[ 31100,  0.0002902]     0.9858,     0.9995,     1.0000,     0.2073, 
[ 31200,  0.0002898]     0.9847,     0.9993,     1.0000,     0.2002, 
[ 31300,  0.0002894]     0.9847,     0.9994,     1.0000,     0.2141, 
[ 31400,  0.0002890]     0.9860,     0.9993,     1.0000,     0.1963, 
[ 31500,  0.0002886]     0.9865,     0.9996,     1.0000,     0.1939, 
[ 31600,  0.0002881]     0.9872,     0.9996,     1.0000,     0.1977, 
[ 31700,  0.0002877]     0.9853,     0.9993,     1.0000,     0.2044, 
[ 31800,  0.0002873]     0.9857,     0.9995,     1.0000,     0.2046, 
[ 31900,  0.0002869]     0.9864,     0.9994,     1.0000,     0.1986, 
[ 32000,  0.0002865]     0.9869,     0.9995,     1.0000,     0.1946, 
[ 32100,  0.0002860]     0.9864,     0.9994,     1.0000,     0.1988, 
[ 32200,  0.0002856]     0.9859,     0.9994,     1.0000,     0.1982, 
[ 32300,  0.0002852]     0.9861,     0.9994,     1.0000,     0.1939, 
[ 32400,  0.0002848]     0.9879,     0.9996,     1.0000,     0.1889, 
[ 32500,  0.0002843]     0.9870,     0.9994,     1.0000,     0.1925, 
[ 32600,  0.0002839]     0.9876,     0.9994,     1.0000,     0.1921, 
[ 32700,  0.0002835]     0.9876,     0.9995,     1.0000,     0.1875, 
[ 32800,  0.0002831]     0.9869,     0.9995,     1.0000,     0.1903, 
[ 32900,  0.0002827]     0.9877,     0.9996,     1.0000,     0.1890, 
[ 33000,  0.0002822]     0.9882,     0.9996,     1.0000,     0.1847, 
[ 33100,  0.0002818]     0.9873,     0.9995,     1.0000,     0.1889, 
[ 33200,  0.0002814]     0.9868,     0.9994,     1.0000,     0.1933, 
[ 33300,  0.0002810]     0.9869,     0.9994,     1.0000,     0.1928, 
[ 33400,  0.0002806]     0.9877,     0.9995,     1.0000,     0.1876, 
[ 33500,  0.0002801]     0.9882,     0.9995,     1.0000,     0.1855, 
[ 33600,  0.0002797]     0.9879,     0.9994,     1.0000,     0.1833, 
[ 33700,  0.0002793]     0.9873,     0.9995,     1.0000,     0.1863, 
[ 33800,  0.0002789]     0.9879,     0.9995,     1.0000,     0.1877, 
[ 33900,  0.0002785]     0.9870,     0.9995,     1.0000,     0.1886, 
[ 34000,  0.0002780]     0.9871,     0.9995,     1.0000,     0.1907, 
[ 34100,  0.0002776]     0.9874,     0.9994,     1.0000,     0.1895, 
[ 34200,  0.0002772]     0.9877,     0.9995,     1.0000,     0.1906, 
[ 34300,  0.0002768]     0.9852,     0.9994,     1.0000,     0.2032, 
[ 34400,  0.0002764]     0.9885,     0.9996,     1.0000,     0.1822, 
[ 34500,  0.0002759]     0.9885,     0.9994,     0.9999,     0.1783, 
[ 34600,  0.0002755]     0.9876,     0.9995,     1.0000,     0.1860, 
[ 34700,  0.0002751]     0.9877,     0.9995,     1.0000,     0.1816, 
[ 34800,  0.0002747]     0.9883,     0.9994,     1.0000,     0.1860, 
[ 34900,  0.0002743]     0.9874,     0.9994,     1.0000,     0.1876, 
[ 35000,  0.0002738]     0.9884,     0.9995,     1.0000,     0.1837, 
Testring with 1212 image pairs
Validation simulations: 0.189407, 0.058326
[ 35100,  0.0002734]     0.9876,     0.9994,     1.0000,     0.1890, 
[ 35200,  0.0002730]     0.9888,     0.9995,     1.0000,     0.1803, 
